id,pet_name,service,submission_date,provider_id,unit,authstatus,auto_approved,clinical_reviewer,pet_id
862a003e-5866-41aa-9622-fc8eea887354,Bingo,Surgery,2024-05-11 14:26:19,1014,1,Pending,FALSE,Wendy French,PET-4327
8635dc6c-da57-450b-ad73-6fb864da2060,Prince,Surgery,2023-11-15 14:26:19,1008,1,Denied,FALSE,Lincoln Sampson,PET-1525
86664165-94fa-4213-8c89-0c1ee8911078,Coco,Dental Cleaning,2023-09-01 14:26:19,1017,1,Denied,FALSE,,PET-3722
86a03662-4b2a-4794-aa58-3d07df913a5d,Lily,X-ray,2024-06-14 14:26:19,1006,3,Approved,FALSE,London Ponce,PET-1904
86be9abb-6e34-4a66-a374-5c80f1388b24,Gunner,Lab Test,2024-08-12 14:26:19,1014,3,Approved,FALSE,,PET-2366
86e0e048-baed-42da-8b15-95db9a3cd0db,Rufus,Dental Cleaning,2023-09-06 14:26:19,1009,1,Pending,FALSE,Braylon Brady,PET-9748
86f167d4-5617-4e2a-819c-78be4dc8788b,Sasha,Vaccination,2023-12-18 14:26:19,1020,2,Denied,FALSE,Brisa Love,PET-1415
86fdee32-9ecc-4461-9bfe-1ca902e2d307,Arlo,Dental Cleaning,2024-05-03 14:26:19,1018,1,Approved,FALSE,,PET-2481
86ff0ac6-e108-47ba-8be1-ea9162ee251e,Bear,Check-up,2023-12-22 14:26:19,1002,1,Approved,FALSE,,PET-5946
8702c708-a510-4510-ad72-621457755e35,Chloe,Surgery,2024-06-06 14:26:19,1008,1,Approved,FALSE,Roland Vargas,PET-3806
870618d6-e65e-4d8a-ac16-3bb8d338812e,Pinto,X-ray,2023-09-09 14:26:19,1005,2,Denied,FALSE,Marley Hensley,PET-8108
872d1522-5ca5-4b81-8e40-a25366aedc5c,Polly,X-ray,2023-11-04 14:26:19,1007,2,Approved,FALSE,,PET-3718
8736cb36-c747-4c57-8743-ccb5e7512e34,Rover,Dental Cleaning,2024-01-06 14:26:19,1019,1,Approved,FALSE,Ellen Atkinson,PET-4015
874aef9c-7156-4a55-94ea-fa1b149692b4,Hunter,Check-up,2023-12-17 14:26:19,1015,1,Approved,TRUE,,PET-6270
87528724-db09-46dd-a31d-7d00d53f9fd1,Rover,Vaccination,2024-03-25 14:26:19,1009,1,Denied,FALSE,Quincy Winters,PET-4015
875dd399-cf14-4fcd-bb31-8a695161d9d3,Prince,Dental Cleaning,2024-01-20 14:26:19,1009,1,Denied,FALSE,Ruben Dickerson,PET-1525
876a8af8-a304-4de0-93f1-43c2695b9289,Piper,Vaccination,2024-04-08 14:26:19,1004,1,Approved,FALSE,Alisson Hardin,PET-2756
87c61650-b303-4010-a5d7-74f952edccfd,Winston,X-ray,2024-01-21 14:26:19,1002,3,Approved,FALSE,,PET-9484
87cca687-1ba7-4b0a-928d-60b126a439e8,Buster,X-ray,2023-11-26 14:26:19,1008,1,Denied,FALSE,,PET-2876
87f0164a-a463-4313-9b51-cdfece8a1acf,Ace,Dental Cleaning,2023-08-25 14:26:19,1012,1,Approved,TRUE,,PET-2923
87f0580f-3f8b-4a3e-aa25-d9db29dd5db0,Mason,Check-up,2024-03-07 14:26:19,1007,1,Approved,TRUE,Milagros Washington,PET-1624
88020831-5c13-4704-85bd-970587573830,Holly,X-ray,2024-03-27 14:26:19,1017,1,Denied,FALSE,,PET-7597
880f06f9-e988-4d8d-831d-1924ca40a2ca,Nala,Dental Cleaning,2024-01-09 14:26:19,1018,1,Approved,FALSE,Alayna Clements,PET-5189
88733d93-2c9a-49ed-b300-67aea55d4fc0,Violet,Surgery,2024-03-21 14:26:19,1005,1,Denied,FALSE,,PET-5095
8884fdd9-d393-411f-9890-60d31f37a95c,Zoe,X-ray,2024-07-05 14:26:19,1019,1,Denied,FALSE,,PET-9228
888fd24b-784f-4c57-a604-b268e1fdcbd7,Sophie,Vaccination,2024-01-25 14:26:19,1001,4,Approved,TRUE,,PET-1953
889ef9fb-f6d1-4a47-bf77-ba6a421e6c28,Lou,Check-up,2024-05-31 14:26:19,1007,1,Approved,FALSE,,PET-3153
88a59a7f-4686-42e4-9b36-94da1f843874,Buddy,Surgery,2024-05-29 14:26:19,1007,1,Denied,FALSE,Milagros Washington,PET-7814
88c21310-1233-4c04-b451-c1cf81bcf4e0,Maggie,X-ray,2024-07-16 14:26:19,1008,2,Approved,FALSE,,PET-5981
88cfed43-ee3e-4a2b-8313-105f7c0e259d,Luna,Vaccination,2024-04-12 14:26:19,1012,2,Approved,FALSE,,PET-1228
88da7bea-d3b7-4a23-a472-5a224406e693,Tank,Dental Cleaning,2024-04-02 14:26:19,1014,1,Denied,FALSE,Alisson Hardin,PET-8247
88dc2b73-86dd-4647-ad13-1fe75f27e6dd,Moose,Lab Test,2024-03-16 14:26:19,1005,3,Approved,FALSE,,PET-5331
88f721d8-1626-431b-a41b-84ef90577804,Bodhi,Check-up,2024-07-09 14:26:19,1006,1,Approved,FALSE,,PET-6030
8900dd89-71ed-4ab8-a4fa-294cf8f5febd,Peanut,Check-up,2024-07-14 14:26:19,1001,1,Approved,TRUE,Wendy Green,PET-8436
8913a176-3748-4911-90ee-15bbecc9e50b,Hudson,X-ray,2023-12-16 14:26:19,1011,1,Denied,FALSE,Macey Rojas,PET-1277
891b6214-2f4a-4b5b-ab1f-c9fe18adf40b,Bailey,Vaccination,2024-03-27 14:26:19,1008,4,Approved,FALSE,Jaylin Hubbard,PET-8181
89211652-530f-46be-9ded-9ad30542dbc5,Cash,Check-up,2024-01-19 14:26:19,1009,1,Approved,FALSE,,PET-7789
892de007-20c5-4c75-aa08-41ac2d0c3d5e,Prince,Check-up,2023-10-09 14:26:19,1017,1,Approved,FALSE,Alisson Hardin,PET-1525
89334378-5fb6-4708-b19e-a605adc7aa22,Thor,Surgery,2024-08-02 14:26:19,1011,1,Approved,FALSE,Nikolas Riggs,PET-9060
895748b5-4453-40ab-ad46-3df0c99a0ab2,Ziggy,Surgery,2024-03-16 14:26:19,1000,1,Approved,FALSE,,PET-2447
899a7418-488a-4622-a127-3b580eed6ad4,Jasper,Dental Cleaning,2024-03-17 14:26:19,1002,1,Denied,FALSE,Sebastian Daniel,PET-3458
89b9cbe2-cfa2-46b0-9961-34542e2633b5,Bentley,Vaccination,2024-02-03 14:26:19,1004,2,Approved,FALSE,Hugo Christensen,PET-3199
89cf6e8c-b03a-4943-9fb2-613fce8bd1f5,Jax,Check-up,2023-09-30 14:26:19,1015,1,Approved,FALSE,Efrain Rowland,PET-4070
89fcceb7-81a2-4a82-9dd8-d3f02a7d6412,Lily,Dental Cleaning,2024-03-05 14:26:19,1003,1,Denied,FALSE,,PET-1904
8a05c3ba-1729-4c1d-b7af-facf2daae851,Lizzy,Dental Cleaning,2024-06-23 14:26:19,1016,1,Approved,FALSE,,PET-7824
8a09d81c-dc1c-4b63-9473-98d90292f906,Wolfgang,Dental Cleaning,2024-07-25 14:26:19,1010,1,Denied,FALSE,Macey Rojas,PET-3428
8a0f3ca5-3435-4368-9086-ee6db8213aa5,Molly,Dental Cleaning,2023-12-03 14:26:19,1014,1,Denied,FALSE,Azul Acosta,PET-7239
8a0f422a-2220-44c3-b3cc-b30f7cf895df,Pepper,Check-up,2024-04-14 14:26:19,1015,1,Approved,FALSE,Jaylin Hubbard,PET-5793
8a33b547-6836-499d-a526-3218931fc468,Sophie,Surgery,2024-07-17 14:26:19,1003,1,Denied,FALSE,,PET-1953
8a538c61-e687-4d36-9902-a72fabbf529d,Rusty,Check-up,2023-10-14 14:26:19,1009,1,Approved,TRUE,,PET-4113
8a72463b-fee9-4915-9418-ec2faec8b5e7,Blue,Check-up,2024-06-03 14:26:19,1002,1,Approved,FALSE,,PET-4079
8aaf7511-c3b0-41fa-8d29-efc1c0375b7e,Nova,X-ray,2024-05-12 14:26:19,1017,1,Denied,FALSE,Bruce Campbell,PET-4894
8ad1ceb3-1c70-45d2-ac1f-bd7ae475d5d6,Eli,Lab Test,2024-08-03 14:26:19,1004,2,Approved,FALSE,,PET-4992
8ad59c84-598c-4b86-a679-6cb202b84b74,Gus,Surgery,2024-01-11 14:26:19,1002,1,Approved,FALSE,Quincy Winters,PET-7776
8ae54235-1f85-43ae-b18c-c5dcacc28b2d,Rocket,Lab Test,2024-01-24 14:26:19,1015,3,Approved,TRUE,Efrain Rowland,PET-8739
8aec3d39-a3e6-49d0-ab08-bf2f6f2c2c6e,Benny,Surgery,2024-07-14 14:26:19,1020,1,Denied,FALSE,Sarai Ramos,PET-3955
8aec9df8-6f21-4df8-b3d3-d3919c87d9a3,Freckles,Check-up,2023-08-22 14:26:19,1002,1,Approved,FALSE,Malachi Clements,PET-7252
8b02113d-feb8-49da-bc42-4976b4c0e39b,Gunther,Vaccination,2023-11-29 14:26:19,1009,4,Approved,FALSE,Malachi Clements,PET-1854
8b059bed-1dd5-40f0-9ba2-918e59068797,Sadie,Surgery,2023-10-23 14:26:19,1009,1,Denied,FALSE,,PET-6223
8b27f032-2918-4967-a9b7-2c3584c3c8a8,Sparky,Check-up,2024-02-02 14:26:19,1009,1,Approved,TRUE,,PET-3445
8b526c7a-0acd-41d1-9c46-e55a5af02ec0,Buster,Check-up,2024-02-02 14:26:19,1001,1,Approved,FALSE,,PET-2876
8b9a89b0-e4eb-4844-9ef8-e15ffed05be4,Sage,Check-up,2024-01-15 14:26:19,1009,1,Approved,FALSE,,PET-7137
8bafbb0c-eb7e-42d2-b13a-45e2faea1f4d,Gunther,X-ray,2023-09-26 14:26:19,1001,3,Approved,FALSE,Ellen Atkinson,PET-1854
8bc402f1-e87f-47c6-8b72-a96d4deef121,Bentley,Lab Test,2024-03-24 14:26:19,1016,2,Approved,TRUE,Nikolas Riggs,PET-3199
8bd5a57d-e4e8-42ec-911d-3cc62b5d85ed,Louie,Lab Test,2023-10-07 14:26:19,1007,1,Approved,FALSE,Kaylee Wiley,PET-8998
8bd905cc-26f4-415d-ba1a-0049377548ed,Ruby,Lab Test,2024-01-04 14:26:19,1017,1,Approved,FALSE,Malachi Clements,PET-6424
8be733d7-2b4f-44b3-83be-1cae4408dda7,Jax,Check-up,2024-07-28 14:26:19,1006,1,Approved,TRUE,Milagros Sullivan,PET-4070
8bf6cd81-8b60-4a44-9f8d-3d079fbbe39e,Oscar,Vaccination,2023-09-25 14:26:19,1018,1,Denied,FALSE,Abagail Hicks,PET-8866
8c326c9c-e423-4531-8ba0-73cd349df22f,Rocky,Check-up,2024-01-07 14:26:19,1007,1,Denied,FALSE,,PET-9898
8c746724-60a7-4b74-8942-408e02d19222,Gracie,Check-up,2024-06-17 14:26:19,1018,1,Approved,FALSE,Hugo Christensen,PET-5907
8c7e0916-3407-4b6c-8656-446abb5e107e,Eli,Surgery,2024-07-08 14:26:19,1013,1,Approved,TRUE,,PET-4992
8cca6479-7865-40c1-93dd-83325a7f9ac1,Cash,Check-up,2024-03-15 14:26:19,1001,1,Approved,TRUE,,PET-7789
8cca8b1e-de47-43a7-a848-013080d252ee,Bodhi,Dental Cleaning,2024-01-04 14:26:19,1010,1,Denied,FALSE,,PET-6030
8cd99d41-27d2-4ac4-9a92-9cb42d79214c,Jack,X-ray,2024-08-15 14:26:19,1016,3,Denied,FALSE,,PET-8903
8ceee51c-bd0b-4a6a-9f00-2d56a07fde7e,Hank,X-ray,2024-06-23 14:26:19,1019,2,Approved,TRUE,Hannah Roach,PET-7970
8cfc9a9e-1ee5-49bd-9d08-f1da3973a4e0,Maggie,Surgery,2024-05-27 14:26:19,1001,1,Approved,FALSE,,PET-5981
8d09e23d-57b5-4945-812f-14afbdd05fe0,Scout,Check-up,2024-06-12 14:26:19,1013,1,Approved,FALSE,,PET-7041
8d1a2e01-854d-4737-b39e-b7525ce08ba2,Bear,Check-up,2023-10-29 14:26:19,1016,1,Approved,FALSE,,PET-5946
8d23dcc3-0e55-4365-929e-23b70f9c2bb3,Jake,Vaccination,2023-12-01 14:26:19,1016,4,Denied,FALSE,,PET-9578
8d407c9e-128d-435c-9792-20e07a686b0a,Rover,Vaccination,2024-08-02 14:26:19,1012,1,Denied,FALSE,,PET-4015
8d5fcefc-f44e-47a4-b9ce-032a1a834cf7,Riley,Vaccination,2024-06-27 14:26:19,1005,4,Approved,TRUE,Braylon Brady,PET-6796
8d618906-1350-4528-bd94-863713c54cb2,Cody,Check-up,2024-07-22 14:26:19,1019,1,Approved,FALSE,,PET-4454
8d7410f2-3df3-4a17-92fc-fa36915537f5,Duke,Check-up,2024-03-15 14:26:19,1018,1,Approved,TRUE,,PET-4466
8d9cc92c-faab-489d-bf13-26794fed02b8,Remy,Dental Cleaning,2024-07-05 14:26:19,1012,1,Approved,FALSE,,PET-8001
8daf8b8c-b299-4bf2-be20-1ec253a5d717,Sissy,X-ray,2024-01-24 14:26:19,1004,2,Denied,FALSE,,PET-2273
8dcf97e7-4374-41a6-bacf-3f3d7ee1a5f0,Remy,Vaccination,2023-12-27 14:26:19,1016,2,Approved,FALSE,Roland Vargas,PET-8001
8dd8f037-1ec6-49b8-983a-7d7fd34bd124,Bodhi,Surgery,2023-10-24 14:26:19,1002,1,Approved,FALSE,,PET-6030
8de1d6eb-837e-42c0-a438-3536a9f26a92,Hunter,Check-up,2024-02-20 14:26:19,1014,1,Approved,FALSE,,PET-6270
8e17edd6-1b63-4656-a876-2111ab362d6a,Sparky,X-ray,2023-09-11 14:26:19,1004,1,Denied,FALSE,,PET-3445
8e405b1a-ba2d-4b10-ab83-d87ea8343490,Winston,Dental Cleaning,2024-05-14 14:26:19,1019,1,Approved,FALSE,,PET-9484
8e49ac26-8d5e-47a6-8b32-4806e3f97739,Hudson,X-ray,2024-03-31 14:26:19,1000,2,Approved,FALSE,,PET-1277
8e7a45e1-8568-4288-86ae-a198113ae739,Nina,Dental Cleaning,2024-02-16 14:26:19,1012,1,Approved,FALSE,,PET-5378
8e83ac3c-77e5-4b64-97d7-8ee76a7f5e30,Cody,Check-up,2024-02-13 14:26:19,1020,1,Approved,FALSE,,PET-4454
8e99dbd9-c6a5-457b-8bf7-d84677986fde,Ginger,Check-up,2024-07-29 14:26:19,1009,1,Approved,FALSE,,PET-3137
8ebc4042-f28f-44d4-85fa-b3278889e14a,Jack,Check-up,2023-10-08 14:26:19,1018,1,Approved,FALSE,,PET-8903
8ed63fc6-a8ed-446e-a07d-122e40685ecf,Sophie,X-ray,2023-09-10 14:26:19,1019,1,Denied,FALSE,,PET-1953
8ee1fc54-7baf-4a2d-9afc-928df2af3674,Bailey,Check-up,2024-02-09 14:26:19,1004,1,Approved,FALSE,,PET-8181
8effc77d-d44c-44f4-a66b-3ab5f4a85127,Bruno,Lab Test,2023-12-24 14:26:19,1018,3,Approved,FALSE,,PET-5992
8f028772-5de8-4cb2-8ffd-1d26073a3e5a,Rusty,Vaccination,2023-12-05 14:26:19,1007,3,Denied,FALSE,,PET-4113
8f14d315-e625-4929-8636-7d046aaa8467,Jake,Check-up,2024-05-07 14:26:19,1008,1,Approved,TRUE,Karen Wallace,PET-9578
8f36ffbd-b33b-41ca-80e3-7e10a22cc67f,Diesel,Check-up,2024-04-19 14:26:19,1017,1,Approved,FALSE,,PET-8863
8f5e9ead-f7a8-43b8-9fb9-f8db4a50e945,Coco,X-ray,2024-04-09 14:26:19,1004,3,Denied,FALSE,,PET-3722
8f6395bd-8351-46f7-a62f-42b52725903c,Blaze,X-ray,2023-10-30 14:26:19,1001,2,Pending,FALSE,,PET-7235
8f8cd03f-3786-4db8-93ae-51202631d61c,Gunther,Lab Test,2024-02-28 14:26:19,1016,2,Approved,TRUE,Alayna Clements,PET-1854
8f9a7b7f-0a27-4bdd-85d7-4b666e778f0d,Spike,Dental Cleaning,2023-12-10 14:26:19,1014,1,Approved,FALSE,Hannah Roach,PET-8920
8fbcd91f-ff66-409d-afa9-4ec3bfcac007,Spike,Check-up,2024-04-03 14:26:19,1012,1,Approved,FALSE,Milagros Washington,PET-8920
8fd22057-f4e2-4ec3-bfd5-79726ee38388,Jet,Dental Cleaning,2024-02-28 14:26:19,1000,1,Denied,FALSE,Bentley Wiggins,PET-4169
8fd554d1-7c71-45ca-abd6-b8e83655e693,Sophie,Check-up,2024-03-20 14:26:19,1007,1,Approved,FALSE,,PET-1953
8fde30fa-f6e2-439c-87c3-9ece87787a9d,Hank,X-ray,2024-02-03 14:26:19,1000,1,Approved,FALSE,,PET-7970
8fe705f3-6b17-4ec1-ae3f-4c092e5fa53e,Finn,Check-up,2023-09-09 14:26:19,1011,1,Approved,FALSE,,PET-9522
900eacd4-2df2-42d8-a1d9-1f32f9cb407e,Sadie,Check-up,2023-09-11 14:26:19,1002,1,Approved,FALSE,,PET-6223
9013a530-3cb9-4d30-ba48-a2db0df1455a,Nina,Dental Cleaning,2024-02-08 14:26:19,1012,1,Approved,FALSE,Abagail Hicks,PET-5378
901cbf53-0bfa-498f-b7cd-20831d2baa92,Odin,Lab Test,2024-04-05 14:26:19,1020,1,Denied,FALSE,,PET-4071
903703cc-ca4d-4bbe-8e66-072a8ab4c682,Jack,X-ray,2023-10-11 14:26:19,1001,3,Denied,FALSE,,PET-8903
90718cb3-d3e2-4f1b-b6b1-1833f71af3b8,Lou,Vaccination,2024-08-11 14:26:19,1019,2,Denied,FALSE,,PET-3153
9075681a-ee94-4808-94c8-f4d348ac93e9,Rosie,Check-up,2024-01-03 14:26:19,1009,1,Approved,TRUE,,PET-4558
90848930-f0cb-43b2-b21e-413dc769d8fd,Ace,Dental Cleaning,2024-08-08 14:26:19,1008,1,Approved,FALSE,,PET-2923
9089d1ca-89be-42e0-baea-8bc5105b8008,Ziggy,Check-up,2023-10-20 14:26:19,1018,1,Approved,FALSE,Efrain Rowland,PET-2447
90a53df6-2781-46d3-87ea-4e49a59bfeeb,Buddy,Check-up,2023-11-21 14:26:19,1019,1,Approved,FALSE,Kristen Rowe,PET-7814
90ae3d4f-851d-4ce6-883e-fe18112a215f,Ruby,Check-up,2024-07-31 14:26:19,1014,1,Approved,TRUE,,PET-6424
90b85837-c20e-452f-baa9-6140605eeb32,Simba,Surgery,2024-06-20 14:26:19,1006,1,Approved,FALSE,,PET-2180
90c17c29-ab2d-4f75-9575-c4f9cdf59f45,Nike,Surgery,2023-12-16 14:26:19,1010,1,Denied,FALSE,,PET-1197
90f64095-a3ea-4a99-8db2-3db86108cebf,Maya,Check-up,2024-05-06 14:26:19,1008,1,Approved,FALSE,,PET-1776
910394b9-2279-4b7d-bf07-e6c2e0eff6b8,Diesel,Check-up,2024-07-01 14:26:19,1015,1,Approved,FALSE,,PET-8863
910a4085-f38b-4656-aacf-15d6f037b4ac,Axel,Dental Cleaning,2024-03-16 14:26:19,1016,1,Denied,FALSE,,PET-6020
9126bdc2-7542-4860-ade7-3e2a8c65d58d,Peanut,Check-up,2024-03-03 14:26:19,1009,1,Approved,FALSE,Sarai Ramos,PET-8436
9132d04f-08ed-4a96-893f-eb7724013fad,Sophie,Dental Cleaning,2024-06-18 14:26:19,1008,1,Denied,FALSE,Brisa Love,PET-1953
9139a0a2-f5a1-41d1-bd9b-0aaa5ebc4b27,Prince,Check-up,2024-03-18 14:26:19,1003,1,Approved,TRUE,Kristen Rowe,PET-1525
9145157f-cbd6-40d8-8875-691e17963513,Lizzy,Vaccination,2024-05-25 14:26:19,1017,1,Approved,TRUE,,PET-7824
914a3d07-1c9b-4a86-a389-bdb6a66037e2,Zorro,Lab Test,2024-06-08 14:26:19,1003,3,Approved,FALSE,,PET-9572
916a5e95-8361-4f55-8ef7-12e011d13733,Moose,Check-up,2024-06-08 14:26:19,1011,1,Approved,FALSE,,PET-5331
917c0b4a-97a3-4f38-9f8e-c17f9aeafd96,Violet,Check-up,2023-10-05 14:26:19,1004,1,Approved,FALSE,Mackenzie Raymond,PET-5095
91805044-cfbc-4a78-aed3-667921c95fd8,Freckles,Dental Cleaning,2023-12-09 14:26:19,1013,1,Approved,FALSE,,PET-7252
91887f83-c4e2-47ee-97e1-b07a4f7ebd26,Spike,Check-up,2024-05-28 14:26:19,1012,1,Approved,FALSE,,PET-8920
918b08eb-2033-4dbd-a733-24b789475668,Simba,Dental Cleaning,2024-02-14 14:26:19,1014,1,Pending,FALSE,,PET-2180
91a56184-07d0-4913-a680-c2d9e837f7d2,Mocha,X-ray,2023-08-21 14:26:19,1016,1,Approved,TRUE,,PET-9039
91a59f0f-9f96-4b95-b974-2707565953aa,Misty,Dental Cleaning,2023-09-28 14:26:19,1017,1,Denied,FALSE,Jasmin Cummings,PET-1154
91bfa1c6-8152-4664-bf8c-0bd35f53ef3e,Bentley,Check-up,2024-07-24 14:26:19,1001,1,Approved,TRUE,Bentley Wiggins,PET-3199
91c7c308-b0b8-4668-9c72-b63dcd39cce6,Rosie,X-ray,2023-11-01 14:26:19,1012,2,Approved,TRUE,,PET-4558
91dc2bdd-bbea-456e-955c-4035157b3f43,Scout,Lab Test,2023-10-25 14:26:19,1002,3,Approved,FALSE,,PET-7041
9201bd70-dc93-45c6-b74c-a8e7b82d31a1,Lou,Lab Test,2024-03-28 14:26:19,1007,2,Approved,FALSE,Ty Joseph,PET-3153
92783d8f-1ee6-4966-9cf6-ef9346e70cd9,Lou,Check-up,2024-02-11 14:26:19,1007,1,Approved,TRUE,,PET-3153
927dcdb6-b216-4354-ae9e-fba6ca9a43a8,Prince,Vaccination,2024-06-11 14:26:19,1000,4,Approved,FALSE,,PET-1525
92b31cfc-6c8e-4d25-9ad3-2c38f36e84b2,Beau,Check-up,2024-03-06 14:26:19,1010,1,Approved,TRUE,,PET-5769
92c16436-f7c2-4437-ae6c-5f50511044a7,Champ,Vaccination,2024-04-20 14:26:19,1005,4,Approved,TRUE,,PET-3467
92ec52c3-d48b-4b7b-88f4-db01af5b0bdd,Sophie,Lab Test,2024-08-05 14:26:19,1014,3,Approved,FALSE,,PET-1953
92f28abd-b2e7-4f80-85c5-7d4105eff8ac,Mason,Vaccination,2023-10-09 14:26:19,1013,1,Denied,FALSE,Heather Henry,PET-1624
92fe3197-adb2-4564-ae5f-284a89364aaf,Maverick,Vaccination,2023-12-16 14:26:19,1009,3,Denied,FALSE,,PET-2961
930e6ccf-18e0-4a8a-b245-25c3a2ea91c4,Mason,Vaccination,2023-09-19 14:26:19,1002,2,Approved,FALSE,,PET-1624
93112ed3-f27c-48a1-b5e8-6f049acbac66,Mocha,Vaccination,2024-05-17 14:26:19,1009,3,Approved,FALSE,,PET-9039
931c6b7a-7413-4a7b-8807-0b584b5be248,Zeus,X-ray,2024-06-18 14:26:19,1006,3,Approved,FALSE,,PET-1392
9337973f-ae6c-45a5-ae05-d5da28bcbd05,Guy,Lab Test,2023-12-15 14:26:19,1016,2,Approved,FALSE,,PET-8432
935d0141-e38e-4c5c-ad75-25192006b45a,Moose,Check-up,2024-03-06 14:26:19,1002,1,Approved,TRUE,Ty Joseph,PET-5331
935df700-56f4-4848-8de7-15e7e5845273,Missy,Dental Cleaning,2023-10-26 14:26:19,1020,1,Denied,FALSE,Efrain Rowland,PET-5837
93694a7c-1606-486f-9847-da51f616a916,Zeke,Check-up,2024-08-13 14:26:19,1019,1,Approved,FALSE,,PET-9565
936c7174-74b1-4289-9c1d-35e648b9f27e,Bruno,Lab Test,2023-09-15 14:26:19,1003,2,Denied,FALSE,,PET-5992
93790d3d-8f35-4184-ad03-bbdf72095fa6,Rocky,Check-up,2023-09-07 14:26:19,1020,1,Approved,TRUE,Sebastian Daniel,PET-9898
938f9a1f-b32a-436b-b70f-36be60a5bab2,Willow,Vaccination,2024-08-03 14:26:19,1018,1,Approved,FALSE,Roland Vargas,PET-1499
9393ba6b-87d6-40d3-ac2b-741f04ef9121,Ginger,X-ray,2024-06-28 14:26:19,1018,3,Pending,FALSE,,PET-3137
9397d1f1-ad97-404a-b019-28a596ff43de,Bentley,Check-up,2023-10-02 14:26:19,1017,1,Approved,FALSE,,PET-3199
93aeffe7-b393-492e-8c40-282de843f17a,Buddy,Surgery,2024-03-12 14:26:19,1014,1,Denied,FALSE,,PET-7814
93b2a8c8-69b3-4533-b64a-a2d4c345ea24,Molly,Lab Test,2024-08-18 14:26:19,1002,1,Approved,TRUE,Sarai Ramos,PET-7239
93ec08f5-b7e4-43ac-82ea-f302f06b1288,Nike,Lab Test,2023-12-16 14:26:19,1013,3,Approved,TRUE,Ellen Atkinson,PET-1197
93fe881d-28ba-4106-a167-50a7a42e059a,Kai,Vaccination,2024-06-01 14:26:19,1020,1,Approved,FALSE,,PET-3909
94080ab7-7921-4dde-b7f4-a489cae5d498,Maya,Vaccination,2024-03-07 14:26:19,1005,1,Approved,FALSE,,PET-1776
94095cb2-6deb-45f1-8dd5-52048ed2d475,Murphy,Dental Cleaning,2024-04-06 14:26:19,1006,1,Approved,FALSE,Jaylin Hubbard,PET-6738
94171bb7-3e31-4df6-83e3-44ebd47c8a13,Pinto,Surgery,2024-02-02 14:26:19,1002,1,Approved,FALSE,Wendy French,PET-8108
941c6cdc-b753-48d5-a1d9-42272181da6a,Ace,Vaccination,2024-05-14 14:26:19,1011,4,Denied,FALSE,,PET-2923
9425879c-66b4-43ef-82af-ab5aa19d8434,Louie,Surgery,2024-04-23 14:26:19,1013,1,Approved,FALSE,Kristen Rowe,PET-8998
942ccdb4-ee59-428d-b9e6-581992fba980,Zara,X-ray,2023-11-02 14:26:19,1020,2,Denied,FALSE,,PET-6607
94489da2-d8c0-4358-bb6f-5c4c220fd2b1,Hazel,Check-up,2024-03-04 14:26:19,1007,1,Approved,FALSE,,PET-6106
94495e59-614c-4857-9e9c-ed585eaa4958,Blast,X-ray,2024-07-24 14:26:19,1013,1,Denied,FALSE,Ruben Dickerson,PET-6626
944a2868-1c42-43e5-b579-6e62151584cb,Pockets,Vaccination,2024-04-16 14:26:19,1009,2,Denied,FALSE,,PET-6042
9458fb5d-c82e-4408-9361-bcc0d5e3eb55,Clyde,Surgery,2023-09-26 14:26:19,1004,1,Approved,FALSE,Markus Huber,PET-4921
94a2190c-7b87-4877-9a68-5a63759f2a55,Cooper,Surgery,2024-07-17 14:26:19,1016,1,Denied,FALSE,,PET-7513
94f828b0-87fa-4277-adff-326bf5985e99,Benson,Dental Cleaning,2023-09-06 14:26:19,1020,1,Denied,FALSE,,PET-1031
94f90071-ca92-44e2-82bc-026ad0610c4a,Zeus,Check-up,2023-12-21 14:26:19,1011,1,Approved,FALSE,,PET-1392
9506a1ec-879b-4fb2-855d-f46fe400638d,Koda,Surgery,2023-12-26 14:26:19,1017,1,Approved,FALSE,,PET-5933
9506c60b-cb3b-4526-8d75-2729b3b8bb73,Max,Check-up,2024-06-28 14:26:19,1010,1,Approved,FALSE,,PET-1164
954054ab-66d5-48b7-9cb2-0e33da3a9b3f,Sissy,Dental Cleaning,2023-10-04 14:26:19,1009,1,Approved,FALSE,,PET-2273
955e0fdd-376b-4428-a5da-baf3dbb1f4af,Prince,Check-up,2023-08-21 14:26:19,1005,1,Approved,TRUE,Kaylee Wiley,PET-1525
956cf13a-9232-4385-818e-0a729e01b981,Rufus,Dental Cleaning,2023-08-20 14:26:19,1001,1,Denied,FALSE,Karen Wallace,PET-9748
957bb171-a4ed-4699-bb03-eddea44de00a,Buster,Lab Test,2024-03-06 14:26:19,1019,1,Approved,FALSE,,PET-2876
9599bb97-a084-4d2a-8546-e6f6f8c25096,Taz,Check-up,2023-11-23 14:26:19,1016,1,Approved,FALSE,,PET-9503
95ac4b9d-029b-469b-8857-44711bfd4256,Tank,Check-up,2023-11-12 14:26:19,1010,1,Approved,FALSE,,PET-8247
95ac9803-3811-4ea0-818c-09a1c79b95b3,Freckles,Surgery,2024-05-14 14:26:19,1008,1,Denied,FALSE,,PET-7252
95b442f1-13a6-4b44-9684-0c7e5550bcf9,Odie,Surgery,2023-12-25 14:26:19,1014,1,Approved,FALSE,,PET-2475
